bbbs,title,gbrq,sxrq,sxx,zdjgName,flxz,zdjgCodeId,flfgCodeId,raw_json
4028abcc61277793016127c873af0952,江苏省道路运输条例,2012-11-29,2013-04-01,2,江苏省人民代表大会常务委员会,地方法规,260,230,"{""bbbs"": ""4028abcc61277793016127c873af0952"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": ""2013-04-01"", ""sxx"": 2, ""title"": ""江苏省道路运输条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""江苏省道路运输条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 260, ""zdjgName"": ""江苏省人民代表大会常务委员会""}"
4028abcc61277793016127cf77310f55,无锡市发展规划条例,2012-11-29,2013-03-01,2,无锡市人民代表大会常务委员会,地方法规,260,230,"{""bbbs"": ""4028abcc61277793016127cf77310f55"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": ""2013-03-01"", ""sxx"": 2, ""title"": ""无锡市发展规划条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""无锡市发展规划条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 260, ""zdjgName"": ""无锡市人民代表大会常务委员会""}"
4028abcc61277793016127c877280956,江苏省残疾人保障条例,2012-11-29,,2,江苏省人民代表大会常务委员会,地方法规,260,230,"{""bbbs"": ""4028abcc61277793016127c877280956"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 2, ""title"": ""江苏省残疾人保障条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""江苏省残疾人保障条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 260, ""zdjgName"": ""江苏省人民代表大会常务委员会""}"
4028abcc612777930161283b089e7a79,江苏省动物防疫条例,2012-11-29,,2,江苏省人民代表大会常务委员会,地方法规,260,230,"{""bbbs"": ""4028abcc612777930161283b089e7a79"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 2, ""title"": ""江苏省动物防疫条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""江苏省动物防疫条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 260, ""zdjgName"": ""江苏省人民代表大会常务委员会""}"
4028abcc61277793016127f59b8635d3,浙江省沿海船舶边防治安管理条例,2012-11-29,,3,浙江省人民代表大会常务委员会,地方法规,270,230,"{""bbbs"": ""4028abcc61277793016127f59b8635d3"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 3, ""title"": ""浙江省沿海船舶边防治安管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""浙江省沿海船舶边防治安管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 270, ""zdjgName"": ""浙江省人民代表大会常务委员会""}"
4028abcc61277793016127f5a06635d8,浙江省海域使用管理条例,2012-11-29,2013-03-01,2,浙江省人民代表大会常务委员会,地方法规,270,230,"{""bbbs"": ""4028abcc61277793016127f5a06635d8"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": ""2013-03-01"", ""sxx"": 2, ""title"": ""浙江省海域使用管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""浙江省海域使用管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 270, ""zdjgName"": ""浙江省人民代表大会常务委员会""}"
4028abcc61277793016127f5a3d535dc,浙江省人民代表大会常务委员会关于保障和促进义乌市国际贸易综合改革试点工作的决定,2012-11-29,,1,浙江省人民代表大会常务委员会,地方法规,270,230,"{""bbbs"": ""4028abcc61277793016127f5a3d535dc"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 1, ""title"": ""浙江省人民代表大会常务委员会关于保障和促进义乌市国际贸易综合改革试点工作的决定"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""浙江省人民代表大会常务委员会关于保障和促进义乌市国际贸易综合改革试点工作的决定""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 270, ""zdjgName"": ""浙江省人民代表大会常务委员会""}"
4028abcc61277793016127cfe9d20fbb,山东省民用建筑节能条例,2012-11-29,,2,山东省人民代表大会常务委员会,地方法规,310,230,"{""bbbs"": ""4028abcc61277793016127cfe9d20fbb"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 2, ""title"": ""山东省民用建筑节能条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""山东省民用建筑节能条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 310, ""zdjgName"": ""山东省人民代表大会常务委员会""}"
4028abcc61277793016127d9d99418c2,山东省审计监督条例,2012-11-29,,2,山东省人民代表大会常务委员会,地方法规,310,230,"{""bbbs"": ""4028abcc61277793016127d9d99418c2"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 2, ""title"": ""山东省审计监督条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""山东省审计监督条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 310, ""zdjgName"": ""山东省人民代表大会常务委员会""}"
4028abcc61277793016127d5e7b414e9,青岛市建筑废弃物资源化利用条例,2012-11-29,,2,青岛市人民代表大会常务委员会,地方法规,310,230,"{""bbbs"": ""4028abcc61277793016127d5e7b414e9"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 2, ""title"": ""青岛市建筑废弃物资源化利用条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""青岛市建筑废弃物资源化利用条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 310, ""zdjgName"": ""青岛市人民代表大会常务委员会""}"
4028abcc6127779301612886ca293e51,山东省实施《中华人民共和国村民委员会组织法》办法,2012-11-29,,2,山东省人民代表大会常务委员会,地方法规,310,230,"{""bbbs"": ""4028abcc6127779301612886ca293e51"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 2, ""title"": ""山东省实施《中华人民共和国村民委员会组织法》办法"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""山东省实施《中华人民共和国村民委员会组织法》办法""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 310, ""zdjgName"": ""山东省人民代表大会常务委员会""}"
4028abcc61277793016127e35f452263,济南市停车场建设和管理条例,2012-11-29,,1,济南市人民代表大会常务委员会,地方法规,310,230,"{""bbbs"": ""4028abcc61277793016127e35f452263"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 1, ""title"": ""济南市停车场建设和管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""济南市停车场建设和管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 310, ""zdjgName"": ""济南市人民代表大会常务委员会""}"
4028abcc612777930161283e289c7da5,河南省殡葬管理办法,2012-11-29,,3,河南省人民代表大会常务委员会,地方法规,320,230,"{""bbbs"": ""4028abcc612777930161283e289c7da5"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 3, ""title"": ""河南省殡葬管理办法"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""河南省殡葬管理办法""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 320, ""zdjgName"": ""河南省人民代表大会常务委员会""}"
4028abcc612777930161284031007fb0,河南省产品质量监督管理条例,2012-11-29,,3,河南省人民代表大会常务委员会,地方法规,320,230,"{""bbbs"": ""4028abcc612777930161284031007fb0"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 3, ""title"": ""河南省产品质量监督管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""河南省产品质量监督管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 320, ""zdjgName"": ""河南省人民代表大会常务委员会""}"
4028abcc612777930161283b23807a91,河南省林地保护管理条例,2012-11-29,,2,河南省人民代表大会常务委员会,地方法规,320,230,"{""bbbs"": ""4028abcc612777930161283b23807a91"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 2, ""title"": ""河南省林地保护管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""河南省林地保护管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 320, ""zdjgName"": ""河南省人民代表大会常务委员会""}"
4028abcc612777930161283cdba87c52,河南省信访条例,2012-11-29,,1,河南省人民代表大会常务委员会,地方法规,320,230,"{""bbbs"": ""4028abcc612777930161283cdba87c52"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 1, ""title"": ""河南省信访条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""河南省信访条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 320, ""zdjgName"": ""河南省人民代表大会常务委员会""}"
4028abcc61277793016127e7ded42712,河南省邮政条例,2012-11-29,,1,河南省人民代表大会常务委员会,地方法规,320,230,"{""bbbs"": ""4028abcc61277793016127e7ded42712"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 1, ""title"": ""河南省邮政条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""河南省邮政条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 320, ""zdjgName"": ""河南省人民代表大会常务委员会""}"
4028abcc61277793016127eb799c2b1a,广东省城乡规划条例,2012-11-29,,3,广东省人民代表大会常务委员会,地方法规,350,230,"{""bbbs"": ""4028abcc61277793016127eb799c2b1a"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 3, ""title"": ""广东省城乡规划条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""广东省城乡规划条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 350, ""zdjgName"": ""广东省人民代表大会常务委员会""}"
4028abcc61277793016127ebbe1f2b6a,广东省见义勇为人员奖励和保障条例,2012-11-29,2013-01-01,2,广东省人民代表大会常务委员会,地方法规,350,230,"{""bbbs"": ""4028abcc61277793016127ebbe1f2b6a"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": ""2013-01-01"", ""sxx"": 2, ""title"": ""广东省见义勇为人员奖励和保障条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""广东省见义勇为人员奖励和保障条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 350, ""zdjgName"": ""广东省人民代表大会常务委员会""}"
4028abcc6127779301612858725517c5,广东省防震减灾条例,2012-11-29,,2,广东省人民代表大会常务委员会,地方法规,350,230,"{""bbbs"": ""4028abcc6127779301612858725517c5"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 2, ""title"": ""广东省防震减灾条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""广东省防震减灾条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 350, ""zdjgName"": ""广东省人民代表大会常务委员会""}"
4028abcc61277793016127e73b3b2665,广东省劳动保障监察条例,2012-11-29,,2,广东省人民代表大会常务委员会,地方法规,350,230,"{""bbbs"": ""4028abcc61277793016127e73b3b2665"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 2, ""title"": ""广东省劳动保障监察条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""广东省劳动保障监察条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 350, ""zdjgName"": ""广东省人民代表大会常务委员会""}"
4028abcc6127779301612865fef424d3,重庆市禁毒条例,2012-11-29,,3,重庆市人民代表大会常务委员会,地方法规,380,230,"{""bbbs"": ""4028abcc6127779301612865fef424d3"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 3, ""title"": ""重庆市禁毒条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""重庆市禁毒条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 380, ""zdjgName"": ""重庆市人民代表大会常务委员会""}"
4028abcc612777930161285f11611e42,重庆市技术市场条例,2012-11-29,,3,重庆市人民代表大会常务委员会,地方法规,380,230,"{""bbbs"": ""4028abcc612777930161285f11611e42"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 3, ""title"": ""重庆市技术市场条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""重庆市技术市场条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 380, ""zdjgName"": ""重庆市人民代表大会常务委员会""}"
4028abcc612777930161280773204946,重庆市邮政条例,2012-11-29,2013-03-01,2,重庆市人民代表大会常务委员会,地方法规,380,230,"{""bbbs"": ""4028abcc612777930161280773204946"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": ""2013-03-01"", ""sxx"": 2, ""title"": ""重庆市邮政条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""重庆市邮政条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 380, ""zdjgName"": ""重庆市人民代表大会常务委员会""}"
4028abcc61277793016128788b153634,重庆市电信条例,2012-11-29,,2,重庆市人民代表大会常务委员会,地方法规,380,230,"{""bbbs"": ""4028abcc61277793016128788b153634"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 2, ""title"": ""重庆市电信条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""重庆市电信条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 380, ""zdjgName"": ""重庆市人民代表大会常务委员会""}"
4028abcc612777930161286bb5ac2a2a,重庆市矿产资源管理条例,2012-11-29,,2,重庆市人民代表大会常务委员会,地方法规,380,230,"{""bbbs"": ""4028abcc612777930161286bb5ac2a2a"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 2, ""title"": ""重庆市矿产资源管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""重庆市矿产资源管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 380, ""zdjgName"": ""重庆市人民代表大会常务委员会""}"
4028abcc612777930161287bf5f937e8,重庆市农业机械管理条例,2012-11-29,,2,重庆市人民代表大会常务委员会,地方法规,380,230,"{""bbbs"": ""4028abcc612777930161287bf5f937e8"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 2, ""title"": ""重庆市农业机械管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""重庆市农业机械管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 380, ""zdjgName"": ""重庆市人民代表大会常务委员会""}"
4028abcc6127779301612864c8f123b6,重庆市城市供水节水管理条例,2012-11-29,,1,重庆市人民代表大会常务委员会,地方法规,380,230,"{""bbbs"": ""4028abcc6127779301612864c8f123b6"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 1, ""title"": ""重庆市城市供水节水管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""重庆市城市供水节水管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 380, ""zdjgName"": ""重庆市人民代表大会常务委员会""}"
4028abcc612777930161285fa6f91ed4,重庆市中医条例,2012-11-29,,1,重庆市人民代表大会常务委员会,地方法规,380,230,"{""bbbs"": ""4028abcc612777930161285fa6f91ed4"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 1, ""title"": ""重庆市中医条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""重庆市中医条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 380, ""zdjgName"": ""重庆市人民代表大会常务委员会""}"
4028abcc6127779301612870c7292edf,重庆市农业机械安全监理及事故处理条例,2012-11-29,,1,重庆市人民代表大会常务委员会,地方法规,380,230,"{""bbbs"": ""4028abcc6127779301612870c7292edf"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 1, ""title"": ""重庆市农业机械安全监理及事故处理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""重庆市农业机械安全监理及事故处理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 380, ""zdjgName"": ""重庆市人民代表大会常务委员会""}"
4028abcc61277793016127cfc7100f9f,贵州省水土保持条例,2012-11-29,2013-03-01,2,贵州省人民代表大会常务委员会,地方法规,400,230,"{""bbbs"": ""4028abcc61277793016127cfc7100f9f"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": ""2013-03-01"", ""sxx"": 2, ""title"": ""贵州省水土保持条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""贵州省水土保持条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 400, ""zdjgName"": ""贵州省人民代表大会常务委员会""}"
4028abcc61277793016127de8d181d55,贵州省气候资源开发利用和保护条例,2012-11-29,,2,贵州省人民代表大会常务委员会,地方法规,400,230,"{""bbbs"": ""4028abcc61277793016127de8d181d55"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 2, ""title"": ""贵州省气候资源开发利用和保护条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""贵州省气候资源开发利用和保护条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 400, ""zdjgName"": ""贵州省人民代表大会常务委员会""}"
4028abcc6127779301612824aef566f7,贵州省城市公共交通条例,2012-11-29,,2,贵州省人民代表大会常务委员会,地方法规,400,230,"{""bbbs"": ""4028abcc6127779301612824aef566f7"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 2, ""title"": ""贵州省城市公共交通条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""贵州省城市公共交通条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 400, ""zdjgName"": ""贵州省人民代表大会常务委员会""}"
4028abcc61277793016127cf9b190f75,贵州省宗教事务条例,2012-11-29,2013-03-01,1,贵州省人民代表大会常务委员会,地方法规,400,230,"{""bbbs"": ""4028abcc61277793016127cf9b190f75"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": ""2013-03-01"", ""sxx"": 1, ""title"": ""贵州省宗教事务条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""贵州省宗教事务条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 400, ""zdjgName"": ""贵州省人民代表大会常务委员会""}"
4028abcc61277793016127cf96420f71,贵州省食品安全条例,2012-11-29,2013-02-01,1,贵州省人民代表大会常务委员会,地方法规,400,230,"{""bbbs"": ""4028abcc61277793016127cf96420f71"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": ""2013-02-01"", ""sxx"": 1, ""title"": ""贵州省食品安全条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""贵州省食品安全条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 400, ""zdjgName"": ""贵州省人民代表大会常务委员会""}"
4028abcc61277793016127efebeb2fbc,云南省学前教育条例,2012-11-29,,3,云南省人民代表大会常务委员会,地方法规,410,230,"{""bbbs"": ""4028abcc61277793016127efebeb2fbc"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 3, ""title"": ""云南省学前教育条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""云南省学前教育条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 410, ""zdjgName"": ""云南省人民代表大会常务委员会""}"
4028abcc61277793016127c3e69a04ce,云南省专利促进与保护条例,2012-11-29,,3,云南省人民代表大会常务委员会,地方法规,410,230,"{""bbbs"": ""4028abcc61277793016127c3e69a04ce"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 3, ""title"": ""云南省专利促进与保护条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""云南省专利促进与保护条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 410, ""zdjgName"": ""云南省人民代表大会常务委员会""}"
4028abcc61277793016127e246d62135,云南省阳宗海保护条例,2012-11-29,2013-03-01,1,云南省人民代表大会常务委员会,地方法规,410,230,"{""bbbs"": ""4028abcc61277793016127e246d62135"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": ""2013-03-01"", ""sxx"": 1, ""title"": ""云南省阳宗海保护条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""云南省阳宗海保护条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 410, ""zdjgName"": ""云南省人民代表大会常务委员会""}"
4028abcc61277793016128440f4e0386,陕西省流动人口计划生育管理办法,2012-11-29,2013-01-01,1,陕西省人民代表大会常务委员会,地方法规,430,230,"{""bbbs"": ""4028abcc61277793016128440f4e0386"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": ""2013-01-01"", ""sxx"": 1, ""title"": ""陕西省流动人口计划生育管理办法"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""陕西省流动人口计划生育管理办法""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 430, ""zdjgName"": ""陕西省人民代表大会常务委员会""}"
2c90e5ba6a291d8f016d7c8aea96631e,新疆维吾尔自治区实施《中华人民共和国动物防疫法》办法,2012-11-29,2013-01-01,2,新疆维吾尔自治区人大常务委员会,地方法规,470,230,"{""bbbs"": ""2c90e5ba6a291d8f016d7c8aea96631e"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": ""2013-01-01"", ""sxx"": 2, ""title"": ""新疆维吾尔自治区实施《中华人民共和国动物防疫法》办法"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""新疆维吾尔自治区实施《中华人民共和国动物防疫法》办法""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 470, ""zdjgName"": ""新疆维吾尔自治区人大常务委员会""}"
4028abcc6127779301612829da156cba,珠海经济特区志愿服务条例,2012-11-29,,3,珠海市人民代表大会常务委员会,地方法规,350,290,"{""bbbs"": ""4028abcc6127779301612829da156cba"", ""flfgCodeId"": 290, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 3, ""title"": ""珠海经济特区志愿服务条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""珠海经济特区志愿服务条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 350, ""zdjgName"": ""珠海市人民代表大会常务委员会""}"
4028abcc612777930161281b339f5c4d,深圳经济特区社会养老保险条例,2012-11-29,,2,深圳市人民代表大会常务委员会,地方法规,350,290,"{""bbbs"": ""4028abcc612777930161281b339f5c4d"", ""flfgCodeId"": 290, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 2, ""title"": ""深圳经济特区社会养老保险条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""深圳经济特区社会养老保险条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 350, ""zdjgName"": ""深圳市人民代表大会常务委员会""}"
4028abcc6127779301612830725d73f9,珠海经济特区商事登记条例,2012-11-29,2013-03-01,1,珠海市人民代表大会常务委员会,地方法规,350,290,"{""bbbs"": ""4028abcc6127779301612830725d73f9"", ""flfgCodeId"": 290, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-29"", ""score"": 0.0, ""sxrq"": ""2013-03-01"", ""sxx"": 1, ""title"": ""珠海经济特区商事登记条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""珠海经济特区商事登记条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 350, ""zdjgName"": ""珠海市人民代表大会常务委员会""}"
4028abcc61277793016127f7e97f3877,长春市历史文化街区和历史建筑保护条例,2012-11-28,,1,长春市人民代表大会常务委员会,地方法规,230,230,"{""bbbs"": ""4028abcc61277793016127f7e97f3877"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-28"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 1, ""title"": ""长春市历史文化街区和历史建筑保护条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""长春市历史文化街区和历史建筑保护条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 230, ""zdjgName"": ""长春市人民代表大会常务委员会""}"
4028abcc61277793016127f0ac92306e,甘肃省电网建设与保护条例,2012-11-28,,2,甘肃省人民代表大会常务委员会,地方法规,440,230,"{""bbbs"": ""4028abcc61277793016127f0ac92306e"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-28"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 2, ""title"": ""甘肃省电网建设与保护条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""甘肃省电网建设与保护条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 440, ""zdjgName"": ""甘肃省人民代表大会常务委员会""}"
4028abcc6127779301612827fe356acd,甘肃省森林公园管理条例,2012-11-28,,1,甘肃省人民代表大会常务委员会,地方法规,440,230,"{""bbbs"": ""4028abcc6127779301612827fe356acd"", ""flfgCodeId"": 230, ""flxz"": ""地方法规"", ""gbrq"": ""2012-11-28"", ""score"": 0.0, ""sxrq"": null, ""sxx"": 1, ""title"": ""甘肃省森林公园管理条例"", ""titleHightLightList"": [{""highLight"": false, ""value"": ""甘肃省森林公园管理条例""}], ""xgzlHighLight"": null, ""zdjgCodeId"": 440, ""zdjgName"": ""甘肃省人民代表大会常务委员会""}"
